Easting,Northing,Elevation,Chainage,Velocity
515501.79,6937438.78,9.90,5.49,80.00
515501.45,6937439.15,9.91,5.99,80.00
515501.12,6937439.52,9.99,6.48,80.00
515501.45,6937439.15,10.08,5.99,80.00
515501.79,6937438.78,10.11,5.49,80.00
515502.13,6937438.41,10.08,4.99,80.00
515502.46,6937438.05,10.01,4.49,80.00
515502.54,6937437.96,9.99,4.37,80.00
515502.46,6937438.05,9.97,4.49,80.00
515502.13,6937438.41,9.92,4.99,80.00
515501.45,6937439.15,9.74,5.99,85.00
515501.14,6937439.48,9.76,6.44,85.00
515501.11,6937439.52,9.76,6.49,85.00
515500.78,6937439.88,9.82,6.99,85.00
515500.44,6937440.25,9.92,7.48,85.00
515500.30,6937440.40,9.99,7.69,85.00
515500.44,6937440.25,10.02,7.48,85.00
515500.78,6937439.88,10.11,6.99,85.00
515501.11,6937439.52,10.20,6.49,85.00
515501.19,6937439.43,10.22,6.38,85.00
515501.45,6937439.15,10.25,5.99,85.00
515501.79,6937438.78,10.26,5.49,85.00
515502.13,6937438.41,10.25,4.99,85.00
515502.46,6937438.05,10.22,4.50,85.00
515502.46,6937438.05,10.22,4.49,85.00
515502.80,6937437.68,10.11,3.99,85.00
515503.14,6937437.31,9.99,3.49,85.00
515503.15,6937437.30,9.99,3.47,85.00
515503.14,6937437.31,9.98,3.49,85.00
515502.80,6937437.68,9.82,3.99,85.00
515502.46,6937438.05,9.76,4.49,85.00
515502.46,6937438.05,9.76,4.50,85.00
515502.13,6937438.41,9.74,4.99,85.00
515501.79,6937438.78,9.74,5.49,85.00
515502.13,6937438.41,9.92,4.99,85.00
515502.46,6937438.05,9.97,4.49,85.00
515502.54,6937437.96,9.99,4.37,85.00
515502.46,6937438.05,10.01,4.49,85.00
515502.13,6937438.41,10.08,4.99,85.00
515501.79,6937438.78,10.11,5.49,85.00
515501.45,6937439.15,10.08,5.99,85.00
515501.12,6937439.52,9.99,6.48,85.00
515501.45,6937439.15,9.91,5.99,85.00
515501.79,6937438.78,9.90,5.49,85.00
515501.45,6937439.15,9.66,5.99,90.00
515501.11,6937439.52,9.67,6.49,90.00
515500.78,6937439.88,9.69,6.99,90.00
515500.44,6937440.25,9.71,7.48,90.00
515500.10,6937440.62,9.74,7.98,90.00
515499.91,6937440.83,9.76,8.26,90.00
515499.76,6937440.99,9.86,8.48,90.00
515499.65,6937441.11,9.99,8.64,90.00
515499.76,6937440.99,10.01,8.48,90.00
515500.10,6937440.62,10.10,7.98,90.00
515500.44,6937440.25,10.20,7.48,90.00
515500.51,6937440.17,10.22,7.38,90.00
515500.78,6937439.88,10.25,6.99,90.00
515501.11,6937439.52,10.28,6.49,90.00
515501.45,6937439.15,10.32,5.99,90.00
515501.79,6937438.78,10.33,5.49,90.00
515502.13,6937438.41,10.31,4.99,90.00
515502.46,6937438.05,10.29,4.49,90.00
515502.80,6937437.68,10.25,3.99,90.00
515502.96,6937437.51,10.22,3.76,90.00
515503.14,6937437.31,10.15,3.49,90.00
515503.48,6937436.94,10.06,2.99,90.00
515503.81,6937436.58,10.00,2.49,90.00
515503.89,6937436.49,9.99,2.38,90.00
515503.81,6937436.58,9.91,2.49,90.00
515503.56,6937436.85,9.76,2.87,90.00
515503.48,6937436.94,9.75,2.99,90.00
515503.14,6937437.31,9.72,3.49,90.00
515502.80,6937437.68,9.69,3.99,90.00
515502.46,6937438.05,9.67,4.49,90.00
515502.13,6937438.41,9.66,4.99,90.00
515501.79,6937438.78,9.66,5.49,90.00
515482.89,6937459.37,10.05,33.43,90.00
515482.55,6937459.73,10.13,33.93,90.00
515482.40,6937459.90,10.22,34.16,90.00
515482.55,6937459.73,10.24,33.93,90.00
515482.89,6937459.37,10.27,33.43,90.00
515483.23,6937459.00,10.28,32.93,90.00
515483.57,6937458.63,10.25,32.43,90.00
515483.90,6937458.26,10.25,31.93,90.00
515484.24,6937457.90,10.25,31.44,90.00
515484.58,6937457.53,10.25,30.94,90.00
515484.92,6937457.16,10.24,30.44,90.00
515485.25,6937456.79,10.24,29.94,90.00
515485.59,6937456.43,10.26,29.44,90.00
515485.93,6937456.06,10.26,28.94,90.00
515486.27,6937455.69,10.27,28.44,90.00
515486.60,6937455.32,10.27,27.94,90.00
515486.94,6937454.96,10.28,27.44,90.00
515487.28,6937454.59,10.27,26.94,90.00
515487.62,6937454.22,10.28,26.45,90.00
515487.95,6937453.85,10.29,25.95,90.00
515488.29,6937453.48,10.30,25.45,90.00
515488.63,6937453.12,10.30,24.95,90.00
515488.97,6937452.75,10.27,24.45,90.00
515489.27,6937452.42,10.22,24.00,90.00
515488.97,6937452.75,10.19,24.45,90.00
515488.63,6937453.12,10.17,24.95,90.00
515488.29,6937453.48,10.16,25.45,90.00
515487.95,6937453.85,10.16,25.95,90.00
515487.62,6937454.22,10.16,26.45,90.00
515487.28,6937454.59,10.16,26.94,90.00
515486.94,6937454.96,10.13,27.44,90.00
515486.60,6937455.32,10.14,27.94,90.00
515486.27,6937455.69,10.13,28.44,90.00
